id_estado,estado,indicador,indicador_nombre,año,valor
11,Guanajuato,3108001001,Porcentaje analfabetismo,1990,16.60000000000000000000
11,Guanajuato,3108001001,Porcentaje analfabetismo,1995,14.10000000000000000000
11,Guanajuato,3108001001,Porcentaje analfabetismo,2000,12.00000000000000000000
11,Guanajuato,3108001001,Porcentaje analfabetismo,2005,10.40000000000000000000
11,Guanajuato,3108001001,Porcentaje analfabetismo,2010,8.18000000000000000000
11,Guanajuato,3108001001,Porcentaje analfabetismo,2015,6.34906629963758000000
11,Guanajuato,6200205239,Poblacion con educacion basica,2000,1934629.00000000000000000000
11,Guanajuato,6200205239,Poblacion con educacion basica,2010,2372907.00000000000000000000
11,Guanajuato,6200205241,Poblacion con bachillerato,1990,85830.00000000000000000000
11,Guanajuato,6200205241,Poblacion con bachillerato,2000,187456.00000000000000000000
11,Guanajuato,6200205241,Poblacion con bachillerato,2010,388626.00000000000000000000
11,Guanajuato,6200205242,Poblacion con estudios superiores,1990,80203.00000000000000000000
11,Guanajuato,6200205242,Poblacion con estudios superiores,2000,152197.00000000000000000000
11,Guanajuato,6200205242,Poblacion con estudios superiores,2010,349057.00000000000000000000
11,Guanajuato,6207019020,Porcentaje sin escolaridad,2015,7.74987530000000000000
11,Guanajuato,6207019020,Porcentaje sin escolaridad,2020,6.32807671635179000000
12,Guerrero,1004000001,Derechohabientes,2000,626078.00000000000000000000
12,Guerrero,1004000001,Derechohabientes,2005,738033.00000000000000000000
12,Guerrero,1004000001,Derechohabientes,2010,1807297.00000000000000000000
12,Guerrero,1004000001,Derechohabientes,2020,2632004.00000000000000000000
12,Guerrero,1005000038,Promedio escolaridad,1995,
12,Guerrero,1005000038,Promedio escolaridad,2000,6.10000000000000000000
12,Guerrero,1005000038,Promedio escolaridad,2005,6.80000000000000000000
12,Guerrero,1005000038,Promedio escolaridad,2010,7.27000000000000000000
12,Guerrero,1005000038,Promedio escolaridad,2015,7.80270742203381000000
12,Guerrero,1005000038,Promedio escolaridad,2020,8.37269861691862000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1910,86.90000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1921,81.30000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1930,84.00000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1940,78.10000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1950,68.00000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1960,60.60000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1970,48.10000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1980,35.60000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1990,26.90000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,1995,24.00000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,2000,21.60000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,2005,19.90000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,2010,16.68000000000000000000
12,Guerrero,3108001001,Porcentaje analfabetismo,2015,13.61348554487720000000
12,Guerrero,6200205239,Poblacion con educacion basica,2000,1040215.00000000000000000000
12,Guerrero,6200205239,Poblacion con educacion basica,2010,1249729.00000000000000000000
12,Guerrero,6200205241,Poblacion con bachillerato,1990,82582.00000000000000000000
12,Guerrero,6200205241,Poblacion con bachillerato,2000,148445.00000000000000000000
12,Guerrero,6200205241,Poblacion con bachillerato,2010,267472.00000000000000000000
12,Guerrero,6200205242,Poblacion con estudios superiores,1990,52493.00000000000000000000
12,Guerrero,6200205242,Poblacion con estudios superiores,2000,115151.00000000000000000000
12,Guerrero,6200205242,Poblacion con estudios superiores,2010,214314.00000000000000000000
12,Guerrero,6207019020,Porcentaje sin escolaridad,2015,13.24839800000000000000
12,Guerrero,6207019020,Porcentaje sin escolaridad,2020,11.61402428524470000000
13,Hidalgo,1004000001,Derechohabientes,2000,651325.00000000000000000000
13,Hidalgo,1004000001,Derechohabientes,2005,849191.00000000000000000000
13,Hidalgo,1004000001,Derechohabientes,2010,1739207.00000000000000000000
13,Hidalgo,1004000001,Derechohabientes,2020,2149373.00000000000000000000
13,Hidalgo,1005000038,Promedio escolaridad,1995,
13,Hidalgo,1005000038,Promedio escolaridad,2000,6.70000000000000000000
13,Hidalgo,1005000038,Promedio escolaridad,2005,7.40000000000000000000
13,Hidalgo,1005000038,Promedio escolaridad,2010,8.10000000000000000000
13,Hidalgo,1005000038,Promedio escolaridad,2015,8.71545667795293000000
13,Hidalgo,1005000038,Promedio escolaridad,2020,9.37075890511716000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1910,75.50000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1921,76.20000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1930,75.90000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1940,70.20000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1950,59.50000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1960,55.20000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1970,41.60000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1980,30.00000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1990,20.70000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,1995,16.90000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,2000,14.90000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,2005,12.80000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,2010,10.23000000000000000000
13,Hidalgo,3108001001,Porcentaje analfabetismo,2015,8.19686288324147000000
13,Hidalgo,6200205239,Poblacion con educacion basica,2000,915008.00000000000000000000
13,Hidalgo,6200205239,Poblacion con educacion basica,2010,1104715.00000000000000000000
13,Hidalgo,6200205241,Poblacion con bachillerato,1990,52838.00000000000000000000
13,Hidalgo,6200205241,Poblacion con bachillerato,2000,101483.00000000000000000000
13,Hidalgo,6200205241,Poblacion con bachillerato,2010,210532.00000000000000000000
13,Hidalgo,6200205242,Poblacion con estudios superiores,1990,39343.00000000000000000000
13,Hidalgo,6200205242,Poblacion con estudios superiores,2000,82149.00000000000000000000
13,Hidalgo,6200205242,Poblacion con estudios superiores,2010,185201.00000000000000000000
13,Hidalgo,6207019020,Porcentaje sin escolaridad,2015,6.72203060000000000000
13,Hidalgo,6207019020,Porcentaje sin escolaridad,2020,6.06279911389523000000
14,Jalisco,1004000001,Derechohabientes,2000,2798272.00000000000000000000
14,Jalisco,1004000001,Derechohabientes,2005,3461514.00000000000000000000
14,Jalisco,1004000001,Derechohabientes,2010,4709272.00000000000000000000
14,Jalisco,1004000001,Derechohabientes,2020,5835710.00000000000000000000
14,Jalisco,1005000038,Promedio escolaridad,1995,
14,Jalisco,1005000038,Promedio escolaridad,2000,7.50000000000000000000
14,Jalisco,1005000038,Promedio escolaridad,2005,8.20000000000000000000
14,Jalisco,1005000038,Promedio escolaridad,2010,8.78000000000000000000
14,Jalisco,1005000038,Promedio escolaridad,2015,9.24986079597544000000
14,Jalisco,1005000038,Promedio escolaridad,2020,9.89735341720182000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1910,64.10000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1921,57.50000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1930,58.00000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1940,47.30000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1950,38.80000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1960,30.00000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1970,21.00000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1980,13.20000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1990,8.90000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,1995,7.40000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,2000,6.50000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,2005,5.60000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,2010,4.36000000000000000000
14,Jalisco,3108001001,Porcentaje analfabetismo,2015,3.52446843448046000000
14,Jalisco,6200205239,Poblacion con educacion basica,2000,2676127.00000000000000000000
14,Jalisco,6200205239,Poblacion con educacion basica,2010,3009017.00000000000000000000
14,Jalisco,6200205241,Poblacion con bachillerato,1990,179313.00000000000000000000
14,Jalisco,6200205241,Poblacion con bachillerato,2000,339550.00000000000000000000
14,Jalisco,6200205241,Poblacion con bachillerato,2010,635897.00000000000000000000
14,Jalisco,6200205242,Poblacion con estudios superiores,1990,205450.00000000000000000000
14,Jalisco,6200205242,Poblacion con estudios superiores,2000,366458.00000000000000000000
14,Jalisco,6200205242,Poblacion con estudios superiores,2010,728641.00000000000000000000
14,Jalisco,6207019020,Porcentaje sin escolaridad,2015,4.34917400000000000000
14,Jalisco,6207019020,Porcentaje sin escolaridad,2020,3.41912166599307000000
15,México,1004000001,Derechohabientes,2000,5196837.00000000000000000000
15,México,1004000001,Derechohabientes,2005,5936128.00000000000000000000
15,México,1004000001,Derechohabientes,2010,8811664.00000000000000000000
15,México,1004000001,Derechohabientes,2020,11267677.00000000000000000000
15,México,1005000038,Promedio escolaridad,1995,
15,México,1005000038,Promedio escolaridad,2000,8.00000000000000000000
15,México,1005000038,Promedio escolaridad,2005,8.70000000000000000000
15,México,1005000038,Promedio escolaridad,2010,9.10000000000000000000
15,México,1005000038,Promedio escolaridad,2015,9.52806737925937000000
15,México,1005000038,Promedio escolaridad,2020,10.08239804684450000000
15,México,3108001001,Porcentaje analfabetismo,1910,74.90000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1921,67.50000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1930,74.10000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1940,65.20000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1950,51.90000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1960,40.90000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1970,27.50000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1980,13.60000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1990,9.00000000000000000000
15,México,3108001001,Porcentaje analfabetismo,1995,7.10000000000000000000
15,México,3108001001,Porcentaje analfabetismo,2000,6.40000000000000000000
15,México,3108001001,Porcentaje analfabetismo,2005,5.30000000000000000000
15,México,3108001001,Porcentaje analfabetismo,2010,4.38000000000000000000
15,México,3108001001,Porcentaje analfabetismo,2015,3.33707124315867000000
15,México,6200205239,Poblacion con educacion basica,2000,5161504.00000000000000000000
15,México,6200205239,Poblacion con educacion basica,2010,5971664.00000000000000000000
15,México,6200205241,Poblacion con bachillerato,1990,427478.00000000000000000000
15,México,6200205241,Poblacion con bachillerato,2000,844204.00000000000000000000
15,México,6200205241,Poblacion con bachillerato,2010,1565560.00000000000000000000
15,México,6200205242,Poblacion con estudios superiores,1990,380098.00000000000000000000
15,México,6200205242,Poblacion con estudios superiores,2000,688839.00000000000000000000
15,México,6200205242,Poblacion con estudios superiores,2010,1404965.00000000000000000000
15,México,6207019020,Porcentaje sin escolaridad,2015,3.99552970000000000000
15,México,6207019020,Porcentaje sin escolaridad,2020,3.36480973126989000000
16,Michoacán de Ocampo,1004000001,Derechohabientes,2000,1045874.00000000000000000000
16,Michoacán de Ocampo,1004000001,Derechohabientes,2005,1084374.00000000000000000000
16,Michoacán de Ocampo,1004000001,Derechohabientes,2010,2359537.00000000000000000000
16,Michoacán de Ocampo,1004000001,Derechohabientes,2020,2954556.00000000000000000000
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,1995,
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,2000,6.20000000000000000000
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,2005,6.90000000000000000000
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,2010,7.42000000000000000000
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,2015,7.92616695604693000000
16,Michoacán de Ocampo,1005000038,Promedio escolaridad,2020,8.59549015751925000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1910,80.30000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1921,78.80000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1930,72.10000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1940,65.60000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1950,54.30000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1960,44.60000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1970,36.30000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1980,25.20000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1990,17.30000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,1995,15.50000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,2000,13.90000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,2005,12.60000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,2010,10.18000000000000000000
16,Michoacán de Ocampo,3108001001,Porcentaje analfabetismo,2015,8.27452839551084000000
16,Michoacán de Ocampo,6200205239,Poblacion con educacion basica,2000,1600099.00000000000000000000
16,Michoacán de Ocampo,6200205239,Poblacion con educacion basica,2010,1864274.00000000000000000000
16,Michoacán de Ocampo,6200205241,Poblacion con bachillerato,1990,87177.00000000000000000000
16,Michoacán de Ocampo,6200205241,Poblacion con bachillerato,2000,153818.00000000000000000000
16,Michoacán de Ocampo,6200205241,Poblacion con bachillerato,2010,286267.00000000000000000000
16,Michoacán de Ocampo,6200205242,Poblacion con estudios superiores,1990,84503.00000000000000000000
16,Michoacán de Ocampo,6200205242,Poblacion con estudios superiores,2000,145056.00000000000000000000
16,Michoacán de Ocampo,6200205242,Poblacion con estudios superiores,2010,282413.00000000000000000000
16,Michoacán de Ocampo,6207019020,Porcentaje sin escolaridad,2015,9.14063320000000000000
16,Michoacán de Ocampo,6207019020,Porcentaje sin escolaridad,2020,7.58113160691989000000
17,Morelos,1004000001,Derechohabientes,2000,531770.00000000000000000000
17,Morelos,1004000001,Derechohabientes,2005,661544.00000000000000000000
17,Morelos,1004000001,Derechohabientes,2010,1122320.00000000000000000000
17,Morelos,1004000001,Derechohabientes,2020,1416884.00000000000000000000
17,Morelos,1005000038,Promedio escolaridad,1995,
17,Morelos,1005000038,Promedio escolaridad,2000,7.70000000000000000000
17,Morelos,1005000038,Promedio escolaridad,2005,8.40000000000000000000
17,Morelos,1005000038,Promedio escolaridad,2010,8.90000000000000000000
17,Morelos,1005000038,Promedio escolaridad,2015,9.30300061402554000000
17,Morelos,1005000038,Promedio escolaridad,2020,9.84478155712582000000
17,Morelos,3108001001,Porcentaje analfabetismo,1910,67.10000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1921,56.30000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1930,66.10000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1940,51.40000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1950,41.20000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1960,38.20000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1970,28.50000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1980,16.90000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1990,12.00000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,1995,10.60000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,2000,9.20000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,2005,8.10000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,2010,6.42000000000000000000
17,Morelos,3108001001,Porcentaje analfabetismo,2015,4.95519569719918000000
17,Morelos,6200205239,Poblacion con educacion basica,2000,592193.00000000000000000000
17,Morelos,6200205239,Poblacion con educacion basica,2010,695787.00000000000000000000
17,Morelos,6200205241,Poblacion con bachillerato,1990,55481.00000000000000000000
17,Morelos,6200205241,Poblacion con bachillerato,2000,98077.00000000000000000000
17,Morelos,6200205241,Poblacion con bachillerato,2010,173718.00000000000000000000
17,Morelos,6200205242,Poblacion con estudios superiores,1990,46520.00000000000000000000
17,Morelos,6200205242,Poblacion con estudios superiores,2000,90199.00000000000000000000
17,Morelos,6200205242,Poblacion con estudios superiores,2010,176980.00000000000000000000
17,Morelos,6207019020,Porcentaje sin escolaridad,2015,5.82796170000000000000
17,Morelos,6207019020,Porcentaje sin escolaridad,2020,4.95938472231746000000
18,Nayarit,1004000001,Derechohabientes,2000,373087.00000000000000000000
18,Nayarit,1004000001,Derechohabientes,2005,565790.00000000000000000000
18,Nayarit,1004000001,Derechohabientes,2010,827831.00000000000000000000
18,Nayarit,1004000001,Derechohabientes,2020,960563.00000000000000000000
18,Nayarit,1005000038,Promedio escolaridad,1995,
18,Nayarit,1005000038,Promedio escolaridad,2000,7.30000000000000000000
18,Nayarit,1005000038,Promedio escolaridad,2005,8.00000000000000000000
18,Nayarit,1005000038,Promedio escolaridad,2010,8.61000000000000000000
18,Nayarit,1005000038,Promedio escolaridad,2015,9.15892146940172000000
18,Nayarit,1005000038,Promedio escolaridad,2020,9.72952373557258000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1910,69.90000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1921,58.80000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1930,60.50000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1940,46.90000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1950,38.40000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1960,30.90000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1970,24.40000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1980,16.50000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1990,11.30000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,1995,10.10000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,2000,9.00000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,2005,8.00000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,2010,6.31000000000000000000
18,Nayarit,3108001001,Porcentaje analfabetismo,2015,5.03596014718021000000
18,Nayarit,6200205239,Poblacion con educacion basica,2000,376751.00000000000000000000
18,Nayarit,6200205239,Poblacion con educacion basica,2010,434999.00000000000000000000
18,Nayarit,6200205241,Poblacion con bachillerato,1990,27718.00000000000000000000
18,Nayarit,6200205241,Poblacion con bachillerato,2000,47054.00000000000000000000
18,Nayarit,6200205241,Poblacion con bachillerato,2010,94555.00000000000000000000
18,Nayarit,6200205242,Poblacion con estudios superiores,1990,25335.00000000000000000000
18,Nayarit,6200205242,Poblacion con estudios superiores,2000,47960.00000000000000000000
18,Nayarit,6200205242,Poblacion con estudios superiores,2010,99384.00000000000000000000
18,Nayarit,6207019020,Porcentaje sin escolaridad,2015,5.54661440000000000000
18,Nayarit,6207019020,Porcentaje sin escolaridad,2020,4.71369588558905000000
19,Nuevo León,1004000001,Derechohabientes,2000,2528052.00000000000000000000
19,Nuevo León,1004000001,Derechohabientes,2005,2904194.00000000000000000000
19,Nuevo León,1004000001,Derechohabientes,2010,3589417.00000000000000000000
19,Nuevo León,1004000001,Derechohabientes,2020,4681465.00000000000000000000
19,Nuevo León,1005000038,Promedio escolaridad,1995,
19,Nuevo León,1005000038,Promedio escolaridad,2000,8.80000000000000000000
19,Nuevo León,1005000038,Promedio escolaridad,2005,9.50000000000000000000
19,Nuevo León,1005000038,Promedio escolaridad,2010,9.81000000000000000000
19,Nuevo León,1005000038,Promedio escolaridad,2015,10.27495585737540000000
19,Nuevo León,1005000038,Promedio escolaridad,2020,10.74095945231380000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1910,52.40000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1921,37.60000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1930,42.00000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1940,30.10000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1950,21.50000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1960,17.50000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1970,12.10000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1980,7.30000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1990,4.70000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,1995,3.80000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,2000,3.30000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,2005,2.80000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,2010,2.20000000000000000000
19,Nuevo León,3108001001,Porcentaje analfabetismo,2015,1.62629068698064000000
19,Nuevo León,6200205239,Poblacion con educacion basica,2000,1532928.00000000000000000000
19,Nuevo León,6200205239,Poblacion con educacion basica,2010,1767665.00000000000000000000
19,Nuevo León,6200205241,Poblacion con bachillerato,1990,142485.00000000000000000000
19,Nuevo León,6200205241,Poblacion con bachillerato,2000,216659.00000000000000000000
19,Nuevo León,6200205241,Poblacion con bachillerato,2010,362736.00000000000000000000
19,Nuevo León,6200205242,Poblacion con estudios superiores,1990,183470.00000000000000000000
19,Nuevo León,6200205242,Poblacion con estudios superiores,2000,332875.00000000000000000000
19,Nuevo León,6200205242,Poblacion con estudios superiores,2010,612798.00000000000000000000
19,Nuevo León,6207019020,Porcentaje sin escolaridad,2015,2.15011930000000000000
19,Nuevo León,6207019020,Porcentaje sin escolaridad,2020,1.77959990531059000000
20,Oaxaca,1004000001,Derechohabientes,2000,778654.00000000000000000000
20,Oaxaca,1004000001,Derechohabientes,2005,788688.00000000000000000000
20,Oaxaca,1004000001,Derechohabientes,2010,2129000.00000000000000000000
20,Oaxaca,1004000001,Derechohabientes,2020,2904703.00000000000000000000
20,Oaxaca,1005000038,Promedio escolaridad,1995,
20,Oaxaca,1005000038,Promedio escolaridad,2000,5.60000000000000000000
20,Oaxaca,1005000038,Promedio escolaridad,2005,6.40000000000000000000
20,Oaxaca,1005000038,Promedio escolaridad,2010,6.94000000000000000000
20,Oaxaca,1005000038,Promedio escolaridad,2015,7.51576301956816000000
20,Oaxaca,1005000038,Promedio escolaridad,2020,8.11853599728597000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1910,85.50000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1921,81.90000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1930,83.80000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1940,78.10000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1950,63.00000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1960,58.00000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1970,45.70000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1980,35.90000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1990,27.50000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,1995,23.10000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,2000,21.50000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,2005,19.30000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,2010,16.27000000000000000000
20,Oaxaca,3108001001,Porcentaje analfabetismo,2015,13.30760619154460000000
20,Oaxaca,6200205239,Poblacion con educacion basica,2000,1341387.00000000000000000000
20,Oaxaca,6200205239,Poblacion con educacion basica,2010,1599084.00000000000000000000
20,Oaxaca,6200205241,Poblacion con bachillerato,1990,62579.00000000000000000000
20,Oaxaca,6200205241,Poblacion con bachillerato,2000,117428.00000000000000000000
20,Oaxaca,6200205241,Poblacion con bachillerato,2010,251453.00000000000000000000
20,Oaxaca,6200205242,Poblacion con estudios superiores,1990,43967.00000000000000000000
20,Oaxaca,6200205242,Poblacion con estudios superiores,2000,98412.00000000000000000000
20,Oaxaca,6200205242,Poblacion con estudios superiores,2010,208469.00000000000000000000
20,Oaxaca,6207019020,Porcentaje sin escolaridad,2015,11.84179600000000000000
20,Oaxaca,6207019020,Porcentaje sin escolaridad,2020,10.19865003733470000000
21,Puebla,1004000001,Derechohabientes,2000,1266386.00000000000000000000
21,Puebla,1004000001,Derechohabientes,2005,1831171.00000000000000000000
21,Puebla,1004000001,Derechohabientes,2010,2858894.00000000000000000000
21,Puebla,1004000001,Derechohabientes,2020,4650982.00000000000000000000
21,Puebla,1005000038,Promedio escolaridad,1995,
21,Puebla,1005000038,Promedio escolaridad,2000,6.70000000000000000000
21,Puebla,1005000038,Promedio escolaridad,2005,7.40000000000000000000
21,Puebla,1005000038,Promedio escolaridad,2010,7.95000000000000000000
21,Puebla,1005000038,Promedio escolaridad,2015,8.49385434412069000000
21,Puebla,1005000038,Promedio escolaridad,2020,9.16047208223702000000
21,Puebla,3108001001,Porcentaje analfabetismo,1910,77.60000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1921,72.90000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1930,72.10000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1940,64.70000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1950,55.10000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1960,47.80000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1970,36.40000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1980,26.80000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1990,19.20000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,1995,16.30000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,2000,14.60000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,2005,12.70000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,2010,10.38000000000000000000
21,Puebla,3108001001,Porcentaje analfabetismo,2015,8.31676746391996000000
21,Puebla,6200205239,Poblacion con educacion basica,2000,1969105.00000000000000000000
21,Puebla,6200205239,Poblacion con educacion basica,2010,2335417.00000000000000000000
21,Puebla,6200205241,Poblacion con bachillerato,1990,111188.00000000000000000000
21,Puebla,6200205241,Poblacion con bachillerato,2000,205559.00000000000000000000
21,Puebla,6200205241,Poblacion con bachillerato,2010,402468.00000000000000000000
21,Puebla,6200205242,Poblacion con estudios superiores,1990,116530.00000000000000000000
21,Puebla,6200205242,Poblacion con estudios superiores,2000,223198.00000000000000000000
21,Puebla,6200205242,Poblacion con estudios superiores,2010,450099.00000000000000000000
21,Puebla,6207019020,Porcentaje sin escolaridad,2015,7.92295600000000000000
21,Puebla,6207019020,Porcentaje sin escolaridad,2020,6.42806410719583000000
22,Querétaro,1004000001,Derechohabientes,2000,637813.00000000000000000000
22,Querétaro,1004000001,Derechohabientes,2005,808068.00000000000000000000
22,Querétaro,1004000001,Derechohabientes,2010,1351726.00000000000000000000
22,Querétaro,1004000001,Derechohabientes,2020,1873160.00000000000000000000
22,Querétaro,1005000038,Promedio escolaridad,1995,
22,Querétaro,1005000038,Promedio escolaridad,2000,7.60000000000000000000
22,Querétaro,1005000038,Promedio escolaridad,2005,8.30000000000000000000
22,Querétaro,1005000038,Promedio escolaridad,2010,8.92000000000000000000
